SCHOOL_ID,ABSENCES_FIVE_OR_FEWER_PERCENT_ALL,ABSENCES_SIX_TO_FIFTEEN_PERCENT_ALL,ABSENCES_OVER_15_PERCENT_ALL,ABSENCES_CHRONIC_ABSENT_PERC_ALL,DROPOUT_7-12 Drop Outs -ALL Students,DROPOUT_7-12 Drop Outs -American Indian/Alaskan,DROPOUT_7-12 Drop Outs -Asian/Pacific Islander,DROPOUT_7-12 Drop Outs -Black,DROPOUT_7-12 Drop Outs -Economically Disadvantaged,DROPOUT_7-12 Drop Outs -Female,DROPOUT_7-12 Drop Outs -Hispanic,DROPOUT_7-12 Drop Outs -Male,DROPOUT_7-12 Drop Outs -Multi-Racial,DROPOUT_7-12 Drop Outs -Not Economically Disadvantaged,DROPOUT_7-12 Drop Outs -Students With Disability,DROPOUT_7-12 Drop Outs -Students Without Disability,DROPOUT_7-12 Drop Outs -White,CERTIFICATIONS_Positions_Average Annual Salary_Administrators,CERTIFICATIONS_Positions_Average Annual Salary_PK-12 Teachers,CERTIFICATIONS_Positions_Average Annual Salary_Support Personnel,CERTIFICATIONS_Positions_Average Contract Days_Administrators,CERTIFICATIONS_Positions_Average Contract Days_PK-12 Teachers,CERTIFICATIONS_Positions_Average Contract Days_Support Personnel,CERTIFICATIONS_Positions_Average Daily Salary_Administrators,CERTIFICATIONS_Positions_Average Daily Salary_PK-12 Teachers,CERTIFICATIONS_Positions_Average Daily Salary_Support Personnel,CERTIFICATIONS_Years Experience_Average_Administrators,CERTIFICATIONS_Years Experience_Average_PK-12 Teachers,CERTIFICATIONS_Years Experience_Average_Support Personnel,POVERTY_direct_cert_perc,INEXPERIENCED_Leaders,INEXPERIENCED_Teachers,WAIVED_Teachers,OUT_OF_FIELD_Teachers,GAA_ADEQUATE_PERCENT All Students English Language Arts,GAA_ADEQUATE_PERCENT All Students Mathematics,GAA_ADEQUATE_PERCENT All Students Science,GAA_ADEQUATE_PERCENT All Students Social Studies,GAA_LIMITED_PERCENT All Students English Language Arts,GAA_LIMITED_PERCENT All Students Mathematics,GAA_LIMITED_PERCENT All Students Science,GAA_LIMITED_PERCENT All Students Social Studies,GAA_PARTIAL_PERCENT All Students English Language Arts,GAA_PARTIAL_PERCENT All Students Mathematics,GAA_PARTIAL_PERCENT All Students Science,GAA_PARTIAL_PERCENT All Students Social Studies,GAA_THOROUGH_PERCENT All Students English Language Arts,GAA_THOROUGH_PERCENT All Students Mathematics,GAA_THOROUGH_PERCENT All Students Science,GAA_THOROUGH_PERCENT All Students Social Studies,LEXILE_LEXILE_MID_PERCENT,REVENUE_K-12 Expenditures Debt Services,REVENUE_K-12 Expenditures General Administration,REVENUE_K-12 Expenditures Instruction,REVENUE_K-12 Expenditures Instructional Support,REVENUE_K-12 Expenditures Maintenance and Operations,REVENUE_K-12 Expenditures Media,REVENUE_K-12 Expenditures Pupil Services,REVENUE_K-12 Expenditures Renovation and Capital Projects,REVENUE_K-12 Expenditures School Administration,REVENUE_K-12 Expenditures School food Services,REVENUE_K-12 Expenditures Transportation,INSTN_NAME
6750394,46.6,40.0,13.4,15.5,1.3,,,,,,,,,,,,,89185.24,58065.44,72684.62,212.8,190.0,202.96,419.1,305.61,358.13,15.8,11.0,14.56,30.0,75.0,63.0,,,70.4,44.4,,,11.1,11.1,,,7.4,37.0,,,11.1,7.4,,,,0.0,0.0,5264.12,0.0,186.39,89.44,211.68,0.0,659.7,0.0,0.8,Eagle's Landing Middle School
6750408,48.1,31.7,20.2,21.3,3.5,,,2.3,4.6,2.6,,4.3,,2.9,4.3,3.4,7.2,92961.98,59035.62,74000.73,219.0,190.4,208.57,424.48,310.07,354.8,17.83,13.91,14.71,19.10000038,,39.0,10.0,17.0,,,,,,,,,,,,,,,,,0.5603217158176944,0.0,0.0,5368.7,1.44,270.11,112.63,281.99,0.0,741.5,0.0,8.28,Woodland High School
6750507,39.4,43.8,16.8,18.9,1.9,,,,,,,2.3,,,,2.0,,92174.64,57799.38,62898.89,212.8,190.0,201.11,433.15,304.21,312.76,18.2,13.67,9.33,14.89999962,50.0,33.0,,15.0,70.0,80.0,,,0.0,0.0,,,0.0,0.0,,,30.0,20.0,,,,0.0,0.0,4907.88,1.35,112.76,137.47,309.02,0.0,513.77,0.0,0.85,Ola Middle School
6750603,42.3,39.5,18.2,20.4,1.5,,,1.8,,,,,,,,,,97093.65,53898.66,68352.3,213.5,190.0,204.0,454.77,283.68,335.06,25.5,10.0,13.2,26.10000038,,46.0,12.0,27.0,61.1,70.6,,,0.0,5.9,,,22.2,17.6,,,16.7,5.9,,,,0.0,0.0,4159.58,0.16,169.94,107.18,351.57,0.0,535.95,0.0,3.92,Luella Middle School
6750804,55.9,30.7,13.4,52.0,12.1,,,12.1,10.0,9.0,,13.5,,14.4,10.9,12.5,,104286.7,65004.77,65254.99,218.0,190.07,206.25,478.38,342.0,316.39,19.33,14.88,10.5,43.90000153,100.0,47.0,,20.0,,,,,,,,,,,,,,,,,,0.0,0.0,32673.19,20.0,1724.56,9.74,3002.52,0.0,7260.64,0.0,0.0,EXCEL Academy
6753050,31.5,27.2,41.3,42.0,3.8,,,4.0,4.9,3.1,,4.4,,2.6,5.6,3.4,,100666.32,54871.07,75900.82,224.8,192.41,205.48,447.8,285.18,369.38,19.2,9.56,17.0,31.79999924,60.0,70.0,18.0,25.0,,,,,,,,,,,,,,,,,0.4231974921630094,0.0,0.0,5623.94,2.1,356.07,196.49,312.62,0.0,520.5,0.0,13.33,McDonough High School
6754050,35.2,39.0,25.7,28.5,2.3,,,2.8,3.3,,,2.4,,,,1.8,,95949.84,52730.77,68612.88,212.8,190.0,206.67,450.89,277.53,332.0,21.2,8.57,15.67,37.40000153,25.0,76.0,10.0,24.0,46.7,86.7,,,0.0,0.0,,,6.7,6.7,,,46.7,6.7,,,,0.0,0.0,4705.71,6.49,53.13,103.76,77.2,0.0,588.28,0.0,3.16,McDonough Middle School
6760111,44.6,42.0,13.4,12.6,1.8,,,,2.8,,,2.8,,1.6,,1.7,2.2,96001.83,68911.26,79778.8,224.11,195.02,196.77,428.37,353.36,405.43,22.8,13.69,23.67,8.0,21.0,33.0,,,,,,,,,,,,,,,,,,,0.6580188679245284,0.0,0.0,5444.09,17.41,674.67,27.85,275.46,0.0,632.08,0.0,0.0,Veterans High School
6760192,36.7,50.1,13.2,12.1,1.4,,,,,1.5,,1.3,,1.6,,1.4,1.4,90870.61,69019.87,82568.75,221.64,193.92,196.27,409.98,355.92,420.69,21.83,14.58,20.0,9.800000191,17.0,37.0,,,27.3,45.5,45.5,0.0,0.0,0.0,0.0,0.0,36.4,27.3,27.3,45.5,36.4,27.3,27.3,54.5,0.6537634408602151,0.0,0.0,6168.22,13.84,395.05,89.0,280.0,0.0,617.51,0.0,0.34,Houston County High School
6761052,38.9,38.1,23.0,24.4,1.6,,,,1.6,,,,,,,,,90618.04,68705.28,80891.3,221.64,191.74,193.75,408.84,358.32,417.5,17.33,14.83,21.83,40.59999847,64.0,53.0,,,71.4,50.0,,,7.1,7.1,,,0.0,42.9,,,21.4,0.0,,,,0.0,0.0,7970.04,6.4,616.14,139.48,380.29,0.0,799.2,0.0,0.0,Northside Middle School
6761054,40.5,40.3,19.2,19.0,3.5,,,3.7,4.3,2.4,,4.6,,3.1,6.2,3.2,3.3,91855.9,71057.66,75837.6,224.11,197.11,196.12,409.87,360.49,386.7,21.0,16.57,16.0,15.10000038,52.0,35.0,,,,,,,,,,,,,,,,,,,0.5489130434782609,0.0,0.0,6011.96,16.6,665.13,126.73,249.9,0.0,737.87,0.0,2.77,Perry High School
6762052,37.4,33.8,28.8,28.6,3.8,,,4.5,3.8,3.7,,3.9,,,4.5,3.6,4.0,89585.78,69263.85,75833.84,221.64,194.35,195.97,404.19,356.39,386.96,18.83,16.1,16.75,28.70000076,50.0,32.0,,,25.0,83.3,66.7,75.0,0.0,0.0,0.0,0.0,16.7,0.0,8.3,0.0,58.3,16.7,25.0,25.0,0.4817073170731707,0.0,0.0,6360.74,11.33,548.26,89.48,218.28,0.0,715.58,0.0,1.64,Northside High School
6764056,34.4,34.3,31.3,30.8,3.7,,,3.2,3.7,2.6,4.8,4.7,,,,3.8,4.4,90790.48,67238.6,80794.98,223.85,195.24,197.37,405.59,344.39,409.36,22.8,14.82,18.67,32.09999847,20.0,38.0,10.0,,31.3,37.5,75.0,37.5,0.0,0.0,0.0,0.0,6.3,6.3,6.3,12.5,62.5,56.3,18.8,50.0,0.4699738903394256,0.0,0.0,5770.69,18.12,488.32,89.31,273.33,0.0,650.16,0.0,0.0,Warner Robins High School
6780107,32.2,37.6,30.2,28.2,1.2,,,,,,,,,1.6,,1.1,,99719.13,64300.58,73852.8,221.03,191.26,190.0,451.15,336.2,388.7,19.25,12.6,26.88,20.60000038,25.0,47.0,,,,,,,,,,,,,,,,,,,0.508695652173913,0.0,0.0,6017.31,196.39,1025.86,81.1,352.94,0.0,784.0,0.0,4.59,East Jackson Comprehensive High School
6780191,34.8,40.9,24.3,21.5,1.2,,,,,,,1.7,,1.1,,0.9,1.2,98528.17,62143.4,67674.7,231.16,191.19,190.0,426.24,325.03,356.18,21.5,11.53,15.22,9.699999809,50.0,47.0,,,,,,,,,,,,,,,,,,,0.6850152905198776,0.0,0.0,5199.05,267.02,694.5,118.13,383.21,0.0,488.43,0.0,3.2,Jackson County Comprehensive High School
6840192,29.9,37.9,32.2,32.5,3.0,,,2.8,4.6,2.3,,3.6,,1.5,4.6,2.7,3.2,93661.38,60932.41,65126.17,212.89,192.69,195.02,439.94,316.22,333.95,25.14,16.34,19.55,16.79999924,,44.0,,15.0,,,,,,,,,,,,,,,,,0.5796460176991151,0.0,0.0,5762.99,105.87,680.41,95.11,375.58,0.0,611.53,0.0,0.0,Jones County High School
6850175,31.4,40.3,28.3,28.0,4.2,,,4.3,,3.4,,4.9,,4.2,,4.4,4.2,89295.6,56728.15,58711.28,212.73,193.72,194.44,419.76,292.84,301.94,21.25,13.58,14.57,24.20000076,68.0,48.0,,23.0,,,,,,,,,,,,,,,,,0.4090909090909091,0.0,0.0,5571.94,144.15,671.96,1.71,452.38,0.0,431.45,0.06,0.0,Lamar County High School
6860201,33.1,35.6,31.4,28.6,3.6,,,,3.6,,,4.1,,,,2.8,,80899.69,54603.66,67819.3,210.0,196.87,204.23,385.24,277.36,332.08,23.33,13.26,24.25,33.20000076,,61.0,16.0,,,,,,,,,,,,,,,,,,0.5777777777777777,0.0,0.0,6383.02,108.89,117.22,123.36,674.41,0.0,730.5,0.0,0.0,Lanier County High School
6870110,40.1,34.2,25.7,22.8,3.1,,,,3.1,3.1,,3.1,,,,2.7,3.6,93372.25,63690.33,77192.33,215.0,193.02,203.33,434.29,329.98,379.63,20.25,15.47,20.33,20.10000038,,30.0,,10.0,,,,,,,,,,,,,,,,,0.5428571428571428,0.0,0.0,5862.98,43.35,213.88,88.53,341.7,0.0,596.85,0.0,0.0,West Laurens High School
6870197,29.5,34.2,36.3,34.0,3.7,,,,3.7,,,5.6,,,,3.6,4.1,97020.67,62252.29,70977.35,216.67,192.06,197.54,447.79,324.12,359.31,25.0,16.86,23.5,33.40000153,33.0,48.0,16.0,,,,,,,,,,,,,,,,,,0.4413793103448276,0.0,0.0,6478.72,73.32,260.54,80.68,463.82,0.0,940.73,0.0,3.3,East Laurens High School
6880193,43.6,42.7,13.7,14.4,1.9,,,,3.4,,,2.7,,1.1,,1.9,2.0,92526.04,58623.91,68473.17,217.97,192.23,204.15,424.5,304.97,335.41,20.86,14.71,16.56,14.89999962,,42.0,10.0,,,,,,,,,,,,,,,,,,0.6515151515151515,0.0,0.0,5529.87,108.19,472.2,178.89,523.48,0.0,707.88,0.0,0.0,Lee County High School
6890101,36.5,38.0,25.5,29.2,1.9,,,,,,,,,,,,,90587.85,56745.98,67433.3,206.67,189.8,190.0,438.33,298.98,354.91,24.33,15.71,19.33,25.89999962,67.0,42.0,,14.0,,,,,,,,,,,,,,,,,,0.0,4.36,7320.59,7.17,776.76,247.92,142.05,0.0,627.18,-0.08,23.15,Midway Middle School
6890105,23.5,31.7,44.8,47.6,2.6,,,2.4,3.1,2.3,,3.0,,2.1,4.4,2.4,3.3,81852.14,53370.11,62467.57,199.09,190.95,190.0,411.13,279.5,328.78,25.5,13.7,18.6,25.79999924,40.0,46.0,12.0,20.0,,,,,,,,,,,,,,,,,0.4986376021798365,0.0,7.06,5649.45,11.46,820.78,177.47,453.34,0.0,758.78,-0.03,48.19,Bradwell Institute
6890192,22.6,34.9,42.4,43.4,2.6,,,,3.2,,,3.7,,,,2.2,5.3,80655.66,56577.79,61954.7,200.0,189.88,190.0,403.28,297.96,326.08,23.4,16.03,16.14,21.79999924,25.0,34.0,10.0,20.0,,,,,,,,,,,,,,,,,0.5147540983606558,0.0,3.52,6691.26,17.06,837.87,214.12,510.42,0.0,952.77,-0.05,31.18,Liberty County High School
6890195,33.4,36.9,29.7,30.7,2.4,,,,,,,,,,,1.7,,76510.7,52913.94,70969.3,206.67,188.93,190.0,370.21,280.07,373.52,13.0,12.02,21.5,38.0,67.0,62.0,18.0,17.0,53.8,61.5,,,0.0,0.0,,,30.8,38.5,,,15.4,0.0,,,,0.0,4.6,6077.42,7.25,613.44,189.77,254.36,0.0,637.05,-0.07,23.72,Snelson-Golden Middle School
6910205,36.5,39.2,24.4,23.6,1.2,,,,1.5,,,,,,,1.3,,72842.04,54560.57,65368.15,223.35,193.56,208.61,326.13,281.88,313.35,19.0,10.39,20.33,24.5,,45.0,12.0,,,,,,,,,,,,,,,,,,0.5708502024291497,0.0,0.0,4573.04,225.87,437.36,89.9,443.99,0.0,517.02,0.0,0.0,Long County High School
6925050,42.0,38.7,19.3,17.9,1.4,,,1.8,2.8,1.1,,1.8,,1.2,2.5,1.3,1.3,94959.01,61224.46,69461.13,214.09,190.72,190.0,443.55,321.03,365.58,25.83,15.81,19.15,18.29999924,,31.0,,,18.8,18.8,12.5,12.5,12.5,18.8,18.8,18.8,12.5,12.5,12.5,6.3,56.3,50.0,56.3,62.5,0.6537396121883656,0.0,0.0,5054.32,67.76,468.8,78.72,343.09,0.0,510.45,0.0,0.0,Lowndes High School
6930101,35.4,43.9,20.7,21.9,1.1,,,,,,,,,1.3,,1.1,1.1,95619.11,65746.94,77597.67,229.04,197.91,211.98,417.48,332.21,366.06,18.71,15.68,22.63,14.5,25.0,40.0,10.0,,,,,,,,,,,,,,,,,,0.6923076923076923,0.0,0.0,6610.53,147.8,932.99,124.37,967.76,0.0,834.37,0.0,38.01,Lumpkin County High School
6942060,32.8,29.9,37.3,36.0,4.0,,,3.4,4.0,,,,,,,3.8,,88288.83,51195.87,71107.55,233.0,193.12,208.75,378.92,265.1,340.63,17.17,9.65,16.6,43.20000076,58.0,41.0,18.0,58.0,,,,,,,,,,,,,,,,,0.24096385542168675,0.0,0.0,5439.89,172.65,382.29,272.09,720.23,0.0,946.72,0.0,0.0,Macon County High School
6970192,28.1,31.2,40.7,36.6,3.0,,,3.3,3.0,,,4.4,,,,3.4,,99244.5,58345.76,65019.52,227.5,195.36,199.17,436.24,298.66,326.45,24.0,13.73,15.18,34.5,33.0,35.0,17.0,,,,,,,,,,,,,,,,,,0.3442028985507246,0.0,0.0,6063.76,34.08,570.6,142.48,288.5,0.0,714.92,0.0,0.0,Thomson High School
6990300,27.3,45.0,27.7,34.2,5.0,,,,5.0,,,,,,,4.3,,92607.76,55120.06,76022.26,216.7,168.83,189.35,427.35,326.48,401.48,25.67,14.0,22.67,37.09999847,,41.0,27.0,15.0,,,,,,,,,,,,,,,,,0.3793103448275862,0.0,4.63,5072.27,310.41,1348.51,128.78,878.48,0.0,1303.14,0.0,0.0,Greenville High School
6994050,31.2,39.5,29.3,33.7,3.0,,,,3.0,,,,,,,,,95120.5,56307.75,61207.32,210.0,176.98,182.9,452.95,318.16,334.64,18.0,14.48,10.0,37.5,50.0,65.0,27.0,17.0,,,,,,,,,,,,,,,,,0.44285714285714284,0.0,3.0,6507.8,490.76,1109.83,160.08,605.73,0.0,844.59,0.0,0.0,Manchester High School
7010282,29.6,35.7,34.7,30.9,5.5,,,4.0,5.5,,,7.8,,,,5.0,,88828.45,59774.66,75846.64,228.48,195.02,224.4,388.78,306.51,338.0,22.17,16.42,11.5,49.90000153,31.0,54.0,13.0,27.0,,,,,,,,,,,,,,,,,0.3111111111111111,0.0,0.0,7900.3,257.74,1212.69,1.52,657.4,0.0,1139.82,0.0,0.0,Mitchell County High School
7020184,46.8,34.2,19.0,17.6,1.5,,,,,,,1.8,,1.5,,1.6,1.8,103620.0,64860.05,74951.22,223.36,190.21,191.19,463.92,340.98,392.02,28.2,15.06,19.5,24.39999962,,39.0,,,,,,,,,,,,,,,,,,,0.5846645367412141,0.0,0.0,7285.29,264.64,240.37,158.01,711.06,0.0,524.97,0.0,34.42,Mary Persons High School
7041050,38.1,37.4,24.5,24.6,1.4,,,,,,,2.0,,,,1.2,,87255.08,62006.91,71357.7,195.02,187.96,196.54,447.41,329.89,363.07,23.6,16.54,19.25,15.10000038,20.0,35.0,,,,,,,,,,,,,,,,,,,0.6170212765957447,0.0,0.0,7240.21,262.88,626.02,42.85,496.11,0.0,850.52,0.88,0.0,Morgan County High School
7050108,57.7,21.4,20.9,37.3,4.7,,,,4.7,,,,,,,,,82917.76,64064.42,72789.4,200.0,189.48,188.0,414.59,338.11,387.18,19.5,14.92,20.0,31.89999962,50.0,60.0,,,,,,,,,,,,,,,,,,,0.32727272727272727,0.0,0.0,5393.42,170.6,234.2,0.0,22.54,0.0,1307.97,0.0,0.0,Pleasant Valley Innovative School
7060203,42.6,41.0,16.4,14.4,0.7,,,,,,,,,0.9,,,,91092.3,56739.09,67578.85,210.0,191.01,191.54,433.77,297.06,352.82,24.6,12.69,15.14,12.30000019,25.0,37.0,,10.0,,,,,,,,,,,,,,,,,0.6436781609195402,0.0,0.0,5423.41,0.0,201.5,86.06,1.33,0.0,487.58,0.0,0.0,Northside High School
7060278,28.6,42.4,29.0,27.5,1.0,,,,1.0,,,,,,,0.9,,88362.97,54059.44,61778.4,213.0,190.95,192.0,414.84,283.11,321.76,21.25,9.82,13.4,19.89999962,67.0,46.0,17.0,16.0,,,,,,,,,,,,,,,,,0.45901639344262296,0.0,0.0,4864.74,0.0,342.11,90.73,1.26,0.0,440.47,0.0,0.0,Shaw High School
7060378,19.1,32.0,48.9,51.5,4.0,,,4.6,4.0,3.2,,4.7,,,9.3,2.7,,103220.14,53901.49,67138.89,212.86,191.57,191.11,484.93,281.36,351.31,23.25,9.69,17.67,48.20000076,,50.0,20.0,23.0,,,,,,,,,,,,,,,,,0.32044198895027626,0.0,0.0,4905.46,0.0,554.77,97.79,1.3,0.0,592.13,0.0,0.0,Spencer High School
7060401,32.1,36.5,31.3,32.1,3.1,,,,3.1,,,,,,,,,96030.5,52363.31,70327.25,217.5,190.0,190.0,441.52,275.6,370.14,20.0,10.47,19.75,49.70000076,50.0,67.0,10.0,28.0,52.9,63.6,36.4,63.6,2.9,0.0,0.0,9.1,29.4,33.3,54.5,27.3,14.7,3.0,9.1,0.0,,0.0,0.0,6972.52,0.0,436.07,242.58,6.37,0.0,816.1,0.0,0.0,Double Churches Middle School
7061064,26.0,33.5,40.5,45.6,5.5,,,5.8,5.5,5.6,,5.4,,,5.0,5.7,,97342.49,52386.25,78123.71,212.99,191.06,191.43,457.02,274.19,408.11,25.75,8.67,27.71,48.5,,40.0,25.0,27.0,,,,,,,,,,,,,,,,,0.295,0.0,0.0,4816.57,11.72,292.73,123.31,2.39,0.0,607.73,0.0,0.04,Kendrick High School
7062062,25.0,37.1,37.9,35.4,2.7,,,2.4,2.7,1.8,,3.6,,,4.1,2.4,,89037.81,57409.2,70532.8,210.0,190.78,191.91,423.99,300.92,367.52,22.2,12.99,22.18,36.0,50.0,37.0,16.0,,,,,,,,,,,,,,,,,,0.484,0.0,0.0,5579.37,0.07,329.18,81.59,1.26,0.0,558.48,0.0,0.0,Hardaway High School
7065052,22.5,36.1,41.4,41.2,5.4,,,5.4,5.4,4.9,,5.9,,,8.2,4.7,,101004.6,54554.26,70195.6,218.0,192.3,192.0,463.32,283.69,365.6,23.0,10.73,18.6,49.90000153,50.0,37.0,22.0,,,,,,,,,,,,,,,,,,0.5175879396984925,0.0,0.0,5160.46,0.0,544.18,7.39,1.32,0.0,606.78,0.0,0.0,Carver High School
7065058,17.2,36.3,46.5,47.2,2.7,,,,2.7,,,,,,,,,95934.0,49257.06,65236.5,211.67,190.0,190.0,453.23,259.25,343.35,26.67,6.59,14.0,68.90000153,20.0,47.0,29.0,24.0,,,,,,,,,,,,,,,,,,0.0,0.0,4013.86,16.37,266.46,0.05,5.76,0.0,803.34,0.0,0.0,Eddy Middle School
7065062,28.7,31.8,39.5,42.2,4.9,,,5.3,4.9,4.5,,5.3,,,5.5,4.7,5.2,88549.54,56625.04,64776.19,215.63,191.64,191.34,410.66,295.48,338.55,23.67,12.63,15.75,46.40000153,25.0,49.0,18.0,13.0,,,,,,,,,,,,,,,,,0.3380952380952381,0.0,0.0,6752.17,7.72,444.78,110.73,8.2,0.0,945.65,0.0,0.0,Jordan Vocational High School
7070117,33.0,37.0,30.0,30.3,2.0,,,2.1,2.0,,,,,,,2.4,,90948.53,56912.86,56821.76,212.86,190.0,189.5,427.27,299.54,299.85,23.5,10.5,14.5,39.79999924,,59.0,17.0,,66.7,58.3,,,0.0,0.0,,,8.3,25.0,,,25.0,16.7,,,,0.0,0.0,5332.83,108.11,318.3,122.59,329.64,0.0,764.09,0.0,1.87,Clements Middle School
7070173,40.7,35.2,24.0,23.5,2.7,,,2.4,2.7,1.9,,3.4,,,3.7,2.5,5.7,92393.45,59507.18,66783.12,207.0,190.78,190.32,446.35,311.91,350.89,19.6,12.13,18.62,28.89999962,13.0,50.0,13.0,,63.6,63.6,63.6,36.4,9.1,9.1,9.1,9.1,18.2,9.1,27.3,18.2,9.1,18.2,0.0,36.4,0.48877374784110533,0.0,0.0,4336.09,107.05,282.19,58.61,359.44,0.0,564.23,0.0,11.73,Newton High School
7070196,34.6,38.5,27.0,26.3,2.7,,,,2.7,,,,,,,2.5,,93914.3,59403.4,75387.0,210.0,190.0,190.0,447.21,312.65,396.77,19.0,12.17,18.4,37.0,33.0,46.0,10.0,,50.0,33.3,,,0.0,0.0,,,16.7,25.0,,,33.3,41.7,,,,0.0,0.0,6199.87,50.83,303.18,198.03,422.56,0.0,906.54,0.0,1.29,Cousins Middle School
7070206,29.1,39.5,31.4,29.7,3.4,,,2.6,3.9,2.7,,4.0,,2.9,5.9,3.0,5.4,90122.03,58723.51,67896.62,210.0,190.0,190.0,429.15,309.07,357.35,15.17,12.13,18.0,27.5,20.0,43.0,,,,,,,,,,,,,,,,,,,0.45358649789029537,0.0,0.0,4732.96,101.15,298.46,55.72,425.95,0.0,538.72,0.0,13.23,Alcovy High School
7070295,35.0,39.2,25.8,22.9,1.0,,,1.4,1.4,,,1.3,,,,0.9,,100440.97,60029.41,68897.86,212.0,190.0,190.0,473.78,315.94,362.62,22.4,13.7,18.0,24.20000076,,40.0,,,,,,,,,,,,,,,,,,,0.528169014084507,0.0,0.0,5313.68,68.0,205.34,94.71,409.86,0.0,591.57,0.0,18.03,Eastside High School
7092050,31.5,39.5,29.0,28.1,1.7,,,,3.0,,,,,,,,,82009.31,57163.14,64186.58,223.25,194.32,204.95,367.34,294.18,313.19,29.0,12.52,20.2,17.79999924,,41.0,,12.0,,,,,,,,,,,,,,,,,0.6413793103448275,0.0,0.0,6152.96,321.87,534.95,116.06,368.24,0.0,1025.4,3.61,0.0,Oglethorpe County High School
7100101,36.7,41.4,21.9,21.9,2.8,,,1.9,1.9,2.1,4.5,3.4,,3.3,4.3,2.5,3.0,108374.18,72807.15,80701.85,225.0,192.07,205.38,481.66,379.07,392.93,21.33,15.83,18.67,20.70000076,,18.0,,,,,,,,,,,,,,,,,,,0.5482093663911846,0.0,0.0,6428.1,99.98,484.57,120.33,203.72,0.0,707.89,0.0,0.0,Hiram High School
7100106,34.6,38.7,26.7,24.3,2.5,,,2.9,3.2,1.3,,3.6,,2.3,3.9,2.2,2.2,104944.35,68623.25,81859.53,225.0,191.34,201.11,466.42,358.64,407.04,22.67,14.74,21.25,14.30000019,42.0,41.0,10.0,,,,,,,,,,,,,,,,,,0.5445544554455446,0.0,0.0,6142.88,68.6,406.66,98.48,158.2,0.0,534.93,0.0,0.0,South Paulding High School
7100109,46.7,35.5,17.8,15.5,1.1,,,,,0.8,,1.3,,1.1,,1.0,1.0,99312.35,69034.36,83641.26,218.89,190.84,201.96,453.71,361.74,414.15,19.44,14.15,18.2,7.599999905,44.0,40.0,,,,,,,,,,,,,,,,,,,0.6813922356091031,0.0,0.0,5523.59,49.87,368.62,66.36,117.33,0.0,414.01,0.0,0.0,North Paulding High School
7100213,40.6,38.5,20.9,20.6,2.0,,,,,,,,,,,2.2,,95368.41,64167.56,71221.01,213.0,190.0,197.5,447.74,337.72,360.61,20.0,12.11,10.75,23.89999962,33.0,47.0,,,30.8,25.0,,,15.4,0.0,,,46.2,75.0,,,7.7,0.0,,,,0.0,0.0,6839.41,208.91,485.84,221.59,120.88,0.0,848.24,0.0,0.0,P. B. Ritch Middle School
7100292,39.8,38.9,21.3,19.2,2.5,,,1.6,,2.4,,2.5,,2.7,,2.5,3.3,107448.01,70906.15,79977.84,195.71,191.16,202.9,549.0,370.93,394.17,20.86,16.5,17.71,14.30000019,42.0,33.0,,,45.5,36.4,78.6,45.5,0.0,0.0,0.0,0.0,27.3,27.3,21.4,9.1,27.3,36.4,0.0,45.5,0.5824847250509165,0.0,0.0,6250.79,79.55,424.7,88.82,156.42,0.0,562.49,0.0,0.0,East Paulding High School
7102552,27.2,39.3,33.4,32.2,3.3,,,1.7,2.5,3.7,,2.9,,3.7,4.7,3.0,4.4,101546.02,69689.89,79880.64,220.0,192.15,201.11,461.57,362.69,397.2,21.38,13.69,17.38,21.20000076,17.0,30.0,,,,,,,,,,,,,,,,,,,0.5789473684210527,0.0,0.0,6224.42,79.83,418.92,92.67,162.75,0.0,619.65,0.0,0.0,Paulding County High School
7112052,26.7,37.3,36.0,33.8,1.4,,,2.1,1.4,,,1.7,,,,1.7,,97550.48,62418.44,75488.06,221.74,195.33,204.12,439.93,319.56,369.83,20.5,16.77,24.0,30.29999924,42.0,42.0,,,,,,,,,,,,,,,,,,,0.45136186770428016,0.0,0.0,6683.98,56.24,850.59,46.4,489.98,4.39,874.23,0.0,0.0,Peach County High School
7120198,25.4,39.9,34.7,32.2,1.7,,,,5.2,,,2.2,,,,1.2,1.7,93087.53,64908.34,65942.3,219.96,192.91,197.5,423.2,336.46,333.89,18.5,17.45,15.75,14.89999962,21.0,31.0,,,,,,,,,,,,,,,,,,,0.5779816513761468,0.0,0.0,7386.95,251.92,18.66,215.06,319.59,0.0,559.88,0.0,0.0,Pickens County High School
7140194,30.1,38.9,30.9,30.6,1.1,,,,,,,1.6,,,,,1.1,82536.43,62271.68,66004.79,212.17,185.16,192.5,389.0,336.31,342.88,20.5,16.98,19.0,12.19999981,43.0,19.0,,,,,,,,,,,,,,,,,,,0.46886446886446886,0.0,0.0,5905.36,121.92,0.0,125.96,310.75,0.0,738.94,0.0,0.0,Pike County High School
7150102,52.0,32.7,15.3,19.3,1.4,,,,1.4,,,,,,,1.3,,106908.03,60727.92,78935.86,234.29,193.19,202.13,456.31,314.34,390.51,24.5,13.08,23.29,36.79999924,43.0,43.0,10.0,12.0,,,,,,,,,,,,,,,,,0.4020100502512563,0.0,0.0,5451.26,72.63,974.95,235.5,243.64,0.0,751.23,0.04,24.47,Rockmart High School
